1.33663,-0.173645
1.33547,-0.173725
1.33431,-0.173804
1.33315,-0.173882
1.33199,-0.173959
1.33083,-0.174034
1.32967,-0.174109
1.32851,-0.174182
1.32735,-0.174255
1.32619,-0.174326
1.32502,-0.174396
1.32386,-0.174465
1.3227,-0.174533
1.32153,-0.174599
1.32037,-0.174665
1.31921,-0.17473
1.31804,-0.174793
1.31687,-0.174856
1.31571,-0.174917
1.31454,-0.174977
1.31338,-0.175037
1.31221,-0.175095
1.31104,-0.175152
1.30987,-0.175208
1.30871,-0.175263
1.30754,-0.175317
1.30637,-0.17537
1.3052,-0.175422
1.30403,-0.175473
1.30286,-0.175523
1.30169,-0.175572
1.30052,-0.17562
1.29935,-0.175667
1.29818,-0.175713
1.297,-0.175758
1.29583,-0.175802
1.29466,-0.175845
1.29349,-0.175887
1.29231,-0.175928
1.29114,-0.175968
1.28997,-0.176007
1.2888,-0.176045
1.28762,-0.176083
1.28645,-0.176119
1.28527,-0.176154
1.2841,-0.176188
1.28292,-0.176222
1.28175,-0.176254
1.28057,-0.176286
1.2794,-0.176316
1.27822,-0.176346
1.27705,-0.176375
1.27587,-0.176403
1.2747,-0.176429
1.27352,-0.176455
1.27234,-0.176481
1.27117,-0.176505
1.26999,-0.176528
1.26881,-0.176551
1.26764,-0.176572
1.26646,-0.176593
1.26528,-0.176612
1.2641,-0.176631
1.26293,-0.176649
1.26175,-0.176667
1.26057,-0.176683
1.25939,-0.176698
1.25821,-0.176713
1.25704,-0.176727
1.25586,-0.176739
1.25468,-0.176751
1.2535,-0.176763
1.25232,-0.176773
1.25114,-0.176783
1.24997,-0.176791
1.24879,-0.176799
1.24761,-0.176806
1.24643,-0.176812
1.24525,-0.176818
1.24407,-0.176822
1.24289,-0.176826
1.24171,-0.176829
1.24054,-0.176831
1.23936,-0.176833
1.23818,-0.176833
1.237,-0.176833
1.23582,-0.176832
1.23464,-0.176831
1.23346,-0.176828
1.23228,-0.176825
1.2311,-0.176821
1.22993,-0.176816
1.22875,-0.17681
1.22757,-0.176804
1.22639,-0.176797
1.22521,-0.176789
1.22403,-0.176781
1.22285,-0.176771
1.22168,-0.176761
1.2205,-0.17675
1.21932,-0.176739
1.21814,-0.176727
1.21696,-0.176714
1.21578,-0.1767
1.21461,-0.176685
1.21343,-0.17667
1.21225,-0.176654
1.21107,-0.176638
1.2099,-0.176621
1.20872,-0.176603
1.20754,-0.176584
1.20636,-0.176565
1.20519,-0.176544
1.20401,-0.176524
1.20283,-0.176502
1.20166,-0.17648
1.20048,-0.176457
1.1993,-0.176434
1.19813,-0.17641
1.19695,-0.176385
1.19578,-0.176359
1.1946,-0.176333
1.19342,-0.176306
1.19225,-0.176279
1.19107,-0.176251
1.1899,-0.176222
1.18872,-0.176193
1.18755,-0.176163
1.18638,-0.176132
1.1852,-0.1761
1.18403,-0.176068
1.18285,-0.176036
1.18168,-0.176003
1.18051,-0.175969
1.17933,-0.175934
1.17816,-0.175899
1.17699,-0.175863
1.17582,-0.175827
1.17464,-0.17579
1.17347,-0.175753
1.1723,-0.175714
1.17113,-0.175676
1.16996,-0.175636
1.16879,-0.175596
1.16762,-0.175556
1.16645,-0.175515
1.16528,-0.175473
1.16411,-0.175431
1.16294,-0.175388
1.16177,-0.175344
1.1606,-0.1753
1.15943,-0.175256
1.15826,-0.17521
1.1571,-0.175165
1.15593,-0.175118
1.15476,-0.175071
1.15359,-0.175024
1.15243,-0.174976
1.15126,-0.174927
1.15009,-0.174878
1.14893,-0.174829
1.14776,-0.174778
1.1466,-0.174728
1.14543,-0.174676
1.14427,-0.174625
1.14311,-0.174572
1.14194,-0.174519
1.14078,-0.174466
1.13962,-0.174412
1.13845,-0.174358
1.13729,-0.174303
1.13613,-0.174247
1.13497,-0.174191
1.13381,-0.174135
1.13265,-0.174078
1.13149,-0.17402
1.13033,-0.173962
1.12917,-0.173904
1.12801,-0.173845
1.12685,-0.173785
1.12569,-0.173725
1.12453,-0.173665
1.12337,-0.173604
1.12222,-0.173542
1.12106,-0.17348
1.1199,-0.173418
1.11875,-0.173355
1.11759,-0.173291
1.11644,-0.173228
1.11528,-0.173163
1.11413,-0.173098
1.11297,-0.173033
1.11182,-0.172967
1.11067,-0.172901
1.10952,-0.172835
1.10836,-0.172767
1.10721,-0.1727
1.10606,-0.172632
1.10491,-0.172563
1.10376,-0.172495
1.10261,-0.172425
1.10146,-0.172355
1.10031,-0.172285
1.09916,-0.172214
1.09802,-0.172143
1.09687,-0.172072
1.09572,-0.172
1.09458,-0.171927
1.09343,-0.171855
1.09228,-0.171781
1.09114,-0.171708
1.09,-0.171634
1.08885,-0.171559
1.08771,-0.171484
1.08656,-0.171409
1.08542,-0.171333
1.08428,-0.171257
1.08314,-0.17118
